text,label
"My husband and I loved this place. Though we couldn't sit inside (they only had to-go items available due to Covid), the ambience was incredible and we really wish we could have enjoyed it more. It seemed like one of those entertaining rooms in old timey Great Gatsby era. Red velvet couches, antique furniture, warm yellow lighting, beautiful rich fabrics everywhere! Butterwood had an incredible selection of pastries and cakes that you wouldn't even believe, and numerous vegan options to boot. We ended up going with: - The Poppy Rose Cake with Fig Cream - Carrot Spice Cake with Cinnamon Espresso Buttercream - Blood Orange Almond Cake with Almond Buttercream All were absolutely fantastic - we shared with my cousin and his gf - and the crowd favorite was the Poppy Rose Cake which was moist, delicious, and had the perfect subtle notes of poppy and rose that went excellently together. We also had two small hot chocolates. The hot chocolates were very average, would not waste your time with them. Just get more of the chewable sweet treats instead! Five stars despite the hot chocolate because it really was JUST that good.",1
Updating this review and adding a star because I came back twice in one weekend for the earl grey tea cake with chocolate buttercream. Service was excellent both times!,1
Shabby chic with unusual ingredients. Delightful. Lemon curd tart with blueberry icing. Lemon cake with blueberry frosting. Pavlova with fresh berries. Chocolate cake with cinnamon. Blondies and chocolate brownies. Standing in front of the 5' dessert case was similiar to standing at a nursery window at a hospital. Everyone was oooh and aaah-ing. Desserts are served on antique mismatched plates. Get a to go order just for the packaging and wooden forks. Outdoor seating is available. Street parking. Definitely requires a return visit.,1
"Love this place. Cakes and other delights have always been great. Service is nice too. My only complaint is that since this not a coffee shop where you drink/eat and go, people tend to stay for long periods of time and seating space is limited. Hence, forcing me to get things to go.",1
"Update- So pleased that this hidden gem has managed to stay open. While it is takeout only, on a nice day there is a patio in back where you can enjoy your desserts. As always, everything was beautifully made and delicious, though the selection was more limited than usual. Always vegan options, if that is your thing.",1
By far the best cakes I've ever eaten. Each had its own unique decoration and taste! Definitely dine in if you can. Take a look at all the cool details and how perfectly curated each piece is.,1
"Yum! I have only tried a handful of goodies from here and they were all very good! However, I think it's the ambiance of the bakery that really does it for me. It is so pretty and romantic in there. The perfect spot to take a date to for a sweet treat after 10pm ( they are open till 11pm ). They even have vegan offerings! I can't say much for service because both times I was there it was empty and everyone working seem pleasant.",1
"This place is just the cutest and I don't know how anyone wouldn't love it! I didn't get to stay when I went in yesterday, unfortunately, but I was able to snag a piece of their blueberry elderflower cake as I tagged along with a friend who was picking up a birthday cake for her boyfriend. I actually saved half of it for later which was a great idea, since the piece was rather large AND it was a lovely treat to look forward to. Amazing flavor and very moist cake. The icing is ...wowee. This would be a great place for some afternoon tea and dessert or a date night! Great music, lovely little patio, and awesome antique furnishings. I can't wait to try out some more delightful treats! The service was also very friendly.",1
"Cute little bake shop with cakes and brownies -- vegan options galore, if that's your thing! The girl at the counter was super nice and helpful. Decided to grab a brownie and it was not a mistake. Very fudgey and tasty. I have to say the biggest pro to this place is that it's open late. It's too bad they're not closer to the bars and restaurants on butler...",1
"To say I'm so happy that Butterwood is in the neighborhood is an understatement. This cute little bakery is such a gem- the decor is adorable and the cakes are exactly how cake should taste! I've probably been here more than ten times in the last month! The cake selection rotates with interesting and thoughtful flavors, and they are not only beautiful but oh, so delicious. I cannot say enough wonderful things about this place!!!!",1
